id_empresa,anio,provincia,codigo_provincia,canton,codigo_canton,seccion,codigo_division,codigo_clase,clase,ventas_totales,ventas_nacionales,ventas_rimpe,ventas_totales_rimpe,estrato_ventas,tamanoe_empleo,tamanoe_plazas
13845486187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,3455.0,3455.0,1,1,1
13845509187,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1200.0,1200.0,1,1,1
13845928180,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,17496.0,17496.0,1,1,1
13846024187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2500.0,2500.0,1,1,1
13846211181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1478.0,1478.0,1,1,1
13847452191,2024,MORONA SANTIAGO,14,GUALAQUIZA,1402,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
13847659194,2024,MORONA SANTIAGO,14,GUALAQUIZA,1402,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
14656241188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
14721943187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
14829936144,2024,MORONA SANTIAGO,14,MORONA,1401,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
14853765181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",1123637.0,1123637.0,,1123637.0,3,3,3
14868973171,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",319541.0,319541.0,,319541.0,2,2,2
22315436188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,162807.0,162807.0,1,1,1
41903251148,2024,MORONA SANTIAGO,14,LIMÓN INDANZA,1403,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
41920954187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
41936583189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
41938725169,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,16339.0,16339.0,1,1,1
42050154186,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42083454185,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42085467021,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,6650.0,6650.0,1,1,1
42101958188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,417.0,417.0,1,1,1
42106183184,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,75575.0,75575.0,1,1,1
42125989173,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2120.0,2120.0,1,1,1
42147401188,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42148746189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42170015155,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42188594187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,933.0,933.0,1,1,1
42188840188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42189123145,2024,MORONA SANTIAGO,14,SUCÚA,1406,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42189345181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1600.0,1600.0,1,1,1
42189646181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,15420.0,15420.0,1,1,1
42189733181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,500.0,500.0,1,1,1
42190161182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42190271140,2024,MORONA SANTIAGO,14,SANTIAGO,1405,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42190293186,2024,TUNGURAHUA,18,SANTIAGO DE PÍLLARO,1808,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42190301189,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,5000.0,5000.0,1,1,1
42190778066,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,14000.0,14000.0,1,1,1
42191303070,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42192216189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,11909.0,11909.0,1,1,1
42221188181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42232848183,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42263572186,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,212.0,212.0,1,1,1
42304558185,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
42325982181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42344305182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42363016183,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42365833171,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2450.0,2450.0,1,1,1
42376256027,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42397883188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,3990.0,3990.0,1,1,1
42399640185,2024,TUNGURAHUA,18,SANTIAGO DE PÍLLARO,1808,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,9838.0,9838.0,1,1,1
42404943183,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42406808186,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
42416293184,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,6997.0,6997.0,1,1,1
42425385148,2024,MORONA SANTIAGO,14,SUCÚA,1406,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1255.0,1255.0,1,1,1
42455743189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42476982183,2024,TUNGURAHUA,18,PATATE,1805,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,67581.0,67581.0,1,1,1
42477366184,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42487117182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,5000.0,5000.0,1,1,1
42530694181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,29639.0,29639.0,1,1,1
42531132186,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,13845.0,13845.0,1,1,1
42553841016,2024,MORONA SANTIAGO,14,MORONA,1401,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,510.0,510.0,1,1,1
42554281189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,6906.0,6906.0,1,1,1
42554307188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
42570549183,2024,TUNGURAHUA,18,CEVALLOS,1803,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42588320124,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2342.0,2342.0,1,1,1
42591607027,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
42595679189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42599372185,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,27737.0,27737.0,1,1,1
42849422183,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,9991.0,9991.0,1,1,1
42873797180,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
42891501182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2496.0,2496.0,1,1,1
42923512181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2400.0,2400.0,1,1,1
43015723140,2024,MORONA SANTIAGO,14,MORONA,1401,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,19986.0,19986.0,1,1,1
43026241015,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
43107427181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43110043181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1019.0,1019.0,1,1,1
43111886181,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",671436.0,671436.0,,671436.0,2,2,2
43120283180,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43120445147,2024,MORONA SANTIAGO,14,MORONA,1401,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43120492021,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,19900.0,19900.0,1,1,1
43120755057,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43125546189,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,130232.0,130232.0,1,1,1
43129039184,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,13688.0,13688.0,1,1,1
43178916182,2024,TUNGURAHUA,18,SAN PEDRO DE PELILEO,1807,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2580.0,2580.0,1,1,1
43188458182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,5250.0,5250.0,1,1,1
43191493142,2024,MORONA SANTIAGO,14,SUCÚA,1406,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43220826181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
43252305069,2024,MORONA SANTIAGO,14,MORONA,1401,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",213458.0,213458.0,,213458.0,2,2,2
43286658050,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43325188180,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,5000.0,5000.0,1,1,1
43344132187,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
43348699181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,13669.0,13669.0,1,1,1
43374595181,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,15493.0,15493.0,1,1,1
43374604181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0, ,1,1
43377566026,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1580.0,1580.0,1,1,1
43379148051,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1000.0,1000.0,1,1,1
43380784174,2024,TUNGURAHUA,18,SANTIAGO DE PÍLLARO,1808,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
43384150188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,13000.0,13000.0,1,1,1
43395489187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,804.0,804.0,1,1,1
43395692187,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,3700.0,3700.0,1,1,1
43395874188,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43396167183,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,794.0,794.0,1,1,1
43396169186,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1958.0,1958.0,1,1,1
43396433185,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
43397328181,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",,,,, ,1,1
43397369189,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,,0.0,1,1,1
43397828183,2024,TUNGURAHUA,18,BAÑOS DE AGUA SANTA,1802,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,700.0,700.0,1,1,1
43397963188,2024,TUNGURAHUA,18,CEVALLOS,1803,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,337.0,337.0,1,1,1
43398074182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,2408.0,2408.0,1,1,1
43399191182,2024,TUNGURAHUA,18,AMBATO,1801,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.,G47,G4761,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados.",0.0,0.0,1.0,1.0,1,1,1
